date,displacement_m
2021-01-05,0.000000
2021-01-11,0.000000
2021-01-17,0.000000
2021-01-23,0.000000
2021-01-29,0.000000
2021-02-04,0.000000
2021-02-10,0.000000
2021-02-16,0.000000
2021-02-22,0.000000
2021-02-28,0.000000
2021-03-06,0.000000
2021-03-12,0.000000
2021-03-18,0.000000
2021-03-24,0.000000
2021-03-30,0.000000
2021-04-05,0.000000
2021-04-11,0.000000
2021-04-17,0.000000
2021-04-29,0.000000
2021-05-05,0.000000
2021-05-11,0.000000
2021-05-17,0.000000
2021-05-23,0.000000
2021-06-10,0.000000
2021-06-22,0.000000
2021-06-28,0.000000
2021-07-10,0.000000
2021-07-16,0.000000
2021-07-22,0.000000
2021-08-03,0.000000
2021-08-09,0.000000
2021-08-15,0.000000
2021-08-21,0.000000
2021-08-27,0.000000
2021-09-02,0.000000
2021-09-08,0.000000
2021-09-14,0.000000
2021-09-20,0.000000
2021-09-26,0.000000
2021-10-02,0.000000
2021-10-08,0.000000
2021-10-14,0.000000
2021-10-20,0.000000
2021-10-26,0.000000
2021-11-01,0.000000
2021-11-07,0.000000
2021-11-13,0.000000
2021-11-19,0.000000
2021-11-25,0.000000
2021-12-01,0.000000
2021-12-07,0.000000
2021-12-13,0.000000
2021-12-19,0.000000
2021-12-25,0.000000
2022-01-06,0.000000
2022-01-18,0.000000
2022-01-30,0.000000
2022-02-11,0.000000
2022-02-23,0.000000
2022-03-07,0.000000
2022-03-19,0.000000
2022-03-31,0.000000
2022-04-12,0.000000
2022-04-24,0.000000
2022-05-06,0.000000
2022-05-18,0.000000
2022-05-30,0.000000
2022-06-11,0.000000
2022-06-23,0.000000
2022-07-05,0.000000
2022-07-17,0.000000
2022-07-29,0.000000
2022-08-10,0.000000
2022-08-22,0.000000
2022-09-03,0.000000
2022-09-15,0.000000
2022-09-27,0.000000
2022-10-09,0.000000
2022-10-21,0.000000
2022-11-02,0.000000
2022-11-14,0.000000
2022-11-26,0.000000
2022-12-08,0.000000
2022-12-20,0.000000
2023-01-01,0.000000
2023-01-13,0.000000
2023-01-25,0.000000
2023-02-06,0.000000
2023-02-18,0.000000
2023-03-02,0.000000
2023-03-14,0.000000
2023-03-26,0.000000
2023-04-07,0.000000
2023-04-19,0.000000
2023-05-01,0.000000
2023-05-13,0.000000
2023-05-25,0.000000
2023-06-06,0.000000
2023-06-18,0.000000
2023-06-30,0.000000
2023-07-24,0.000000
2023-08-05,0.000000
2023-08-17,0.000000
2023-08-29,0.000000
2023-09-10,0.000000
2023-09-22,0.000000
2023-10-04,0.000000
2023-10-16,0.000000
2023-11-09,0.000000
2023-11-21,0.000000
2023-12-03,0.000000
2023-12-15,0.000000
2023-12-27,0.000000
2024-01-08,0.000000
2024-01-20,0.000000
2024-02-01,0.000000
2024-02-13,0.000000
2024-02-25,0.000000
2024-03-08,0.000000
2024-03-20,0.000000
2024-04-01,0.000000
2024-04-13,0.000000
2024-04-25,0.000000
2024-05-07,0.000000
2024-05-19,0.000000
2024-05-31,0.000000
2024-06-12,0.000000
2024-06-24,0.000000
2024-07-06,0.000000
2024-07-18,0.000000
